Fiyat,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş,Araç Durumu,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
945500.0,09 Aralık 2025,Volkswagen,Jetta,1.6 TDi Comfortline,2012.0,198.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,5 lt",55 lt,Tamamı orjinal,,Sahibinden
1020000.0,10 Aralık 2025,Ford,Focus,1.6 Ti-VCT Trend X,2015.0,112.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,İkinci El,6 lt,55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1119900.0,07 Aralık 2025,Dacia,Sandero,1.0 Tce Comfort,2023.0,22.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1200 cm3' e kadar,76 - 100 HP,-,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
775000.0,03 Aralık 2025,Audi,A6,A6 Allroad Quattro 2.7 T,2004.0,279.000 km,Otomatik,LPG & Benzin,Station wagon,Gri,2671 cc,250 hp,4WD (Sürekli),İkinci El,"13,2 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden
1035000.0,06 Aralık 2025,Audi,A1,1.6 TDI Sportback Attraction,2013.0,137.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,İkinci El,"3,9 lt",45 lt,Tamamı orjinal,Takasa Uygun,Galeriden
360000.0,07 Aralık 2025,Hyundai,Accent,1.5 CRDi Admire,2005.0,188.800 km,Düz,Dizel,Sedan,Gri,1493 cc,82 hp,Önden Çekiş,İkinci El,"5,5 lt",45 lt,"1 değişen, 6 boyalı",Takasa Uygun,Galeriden
1225000.0,02 Aralık 2025,Volkswagen,Golf,1.2 TSi Comfortline,2014.0,92.000 km,Yarı Otomatik,Benzin,Hatchback/5,Lacivert,1197 cc,105 hp,Önden Çekiş,İkinci El,"4,8 lt",50 lt,4 boyalı,Takasa Uygun,Galeriden
430000.0,09 Aralık 2025,Opel,Astra,1.3 CDTI Enjoy,2006.0,250.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",52 lt,6 boyalı,Takasa Uygun Değil,Sahibinden
925000.0,02 Aralık 2025,Fiat,Egea,1.6 E-Torq Urban,2017.0,112.000 km,Otomatik,LPG & Benzin,Sedan,Bordo,1598 cc,110 hp,Önden Çekiş,İkinci El,"6,3 lt",45 lt,Tamamı orjinal,Takasa Uygun,Galeriden
1090000.0,09 Aralık 2025,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2014.0,258.163 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1295000.0,28 Kasım 2025,Renault,Megane,1.5 Blue DCI Joy,2021.0,98.500 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,1 boyalı,Takasa Uygun,Galeriden
1210000.0,10 Aralık 2025,Ford,Focus,1.5 TDCi Trend X,2020.0,193.000 km,Otomatik,Dizel,Sedan,Beyaz,1500 cc,120 hp,Önden Çekiş,İkinci El,"4,3 lt",47 lt,Tamamı orjinal,,Sahibinden
290000.0,10 Aralık 2025,Renault,Scenic,2.0 RXi,2000.0,294.000 km,Düz,LPG & Benzin,MPV,Gri,1948 cc,139 hp,Önden Çekiş,İkinci El,"8,5 lt",60 lt,Belirtilmemiş,,Sahibinden
1275000.0,10 Aralık 2025,Audi,A3,A3 Sedan 1.2 TFSI Attraction,2015.0,72.000 km,Düz,Benzin,Sedan,Siyah,1197 cc,110 hp,Önden Çekiş,İkinci El,5 lt,50 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
850000.0,09 Aralık 2025,Fiat,Egea,1.4 Fire Urban,2021.0,49.500 km,Düz,Benzin,Sedan,Şampanya,1368 cc,95 hp,Önden Çekiş,İkinci El,"6,4 lt",45 lt,Tamamı orjinal,,Sahibinden
1150000.0,10 Aralık 2025,Skoda,Octavia,1.6 TDI Optimal,2014.0,205.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,"1 değişen, 2 boyalı",Takasa Uygun,Sahibinden
1290000.0,07 Aralık 2025,Renault,Clio,1.0 TCe Joy,2022.0,6.790 km,Otomatik,Benzin,Hatchback/5,Beyaz,1200 cm3' e kadar,76 - 100 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
532500.0,09 Aralık 2025,Ford,Fiesta,1.25 Trend,2013.0,190.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,İkinci El,"5,2 lt",42 lt,3 değişen,Takasa Uygun,Galeriden
1055000.0,07 Aralık 2025,Seat,Leon,1.6 TDI Style,2015.0,177.500 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,8 lt",50 lt,Tamamı orjinal,Takasa Uygun,Galeriden
1090000.0,07 Aralık 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014.0,182.000 km,Düz,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
1465000.0,04 Aralık 2025,Renault,Megane,1.3 TCe Touch,2023.0,37.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1332 cc,140 hp,Önden Çekiş,İkinci El,"5,3 lt",50 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden
435000.0,08 Aralık 2025,Renault,Twizy,,2014.0,19.100 km,Otomatik,Elektrik,Sedan,Beyaz,,95 hp,4WD (Sürekli),İkinci El,,,Tamamı orjinal,Takasa Uygun Değil,Galeriden
350000.0,04 Aralık 2025,Ford,Focus,1.6 TDCi Trend,2008.0,357.000 km,Düz,Dizel,Hatchback/3,Füme,1560 cc,110 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,"2 değişen, 11 boyalı",Takasa Uygun,Galeriden
450000.0,09 Aralık 2025,BMW,3 Serisi,316ti Compact,2005.0,197.000 km,Düz,Benzin,Hatchback/3,Siyah,1596 cc,115 hp,Arkadan İtiş,İkinci El,"7,9 lt",63 lt,10 boyalı,Takasa Uygun Değil,Sahibinden
515000.0,01 Aralık 2025,Renault,Clio,1.2 Extreme,2011.0,188.000 km,Düz,Benzin,Hatchback/5,Gri,1149 cc,75 hp,Önden Çekiş,İkinci El,"5,9 lt",55 lt,3 boyalı,Takasa Uygun Değil,Galeriden
937500.0,03 Aralık 2025,Renault,Clio,1.5 dCi Touch,2019.0,142.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,İkinci El,"3,7 lt",45 lt,3 boyalı,Takasa Uygun,Galeriden
685000.0,10 Aralık 2025,Opel,Corsa,1.4 Twinport Active,2014.0,148.000 km,Düz,Benzin,Hatchback/5,Gri,1364 cc,100 hp,Önden Çekiş,İkinci El,"5,5 lt",45 lt,Tamamı orjinal,-,Sahibinden
1069750.0,07 Aralık 2025,Honda,Civic,1.6 Elegance,2009.0,110.000 km,Otomatik,Benzin,Sedan,Siyah,1595 cc,125 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
475000.0,30 Kasım 2025,Opel,Corsa,1.2 Twinport Enjoy,2008.0,151.000 km,Düz,Benzin,Hatchback/5,Lacivert,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,1 değişen,Takasa Uygun,Galeriden
1050000.0,09 Aralık 2025,Volkswagen,Jetta,1.6 TDi Trendline,2013.0,182.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,Tamamı orjinal,Takasa Uygun,Galeriden
665000.0,08 Aralık 2025,Toyota,Avensis,1.6 Elegant,2009.0,250.000 km,Düz,LPG & Benzin,Sedan,Gri,1401 - 1600 cm3,126 - 150 HP,Önden Çekiş,İkinci El,,,4 boyalı,Takasa Uygun Değil,Galeriden
725500.0,01 Aralık 2025,Volkswagen,Scirocco,1.4 TSi Sportline,2010.0,260.000 km,Yarı Otomatik,Benzin,Coupe,Beyaz,1390 cc,160 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,Tamamı orjinal,Takasa Uygun,Galeriden
2319000.0,05 Aralık 2025,Tesla,Model Y,Long Range AWD,2023.0,18.000 km,Otomatik,Elektrik,SUV,Beyaz,,351 hp,4WD (Sürekli),İkinci El,,,2 değişen,,Sahibinden
355000.0,09 Aralık 2025,Seat,Cordoba,1.4 Reference,2005.0,312.000 km,Düz,LPG & Benzin,Sedan,Füme,1390 cc,75 hp,Önden Çekiş,İkinci El,"6,4 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
255000.0,01 Aralık 2025,Fiat,Albea,1.2 EL,2003.0,260.000 km,Düz,LPG & Benzin,Sedan,Lacivert,1242 cc,80 hp,Önden Çekiş,İkinci El,7 lt,47 lt,Belirtilmemiş,Takasa Uygun,Galeriden
455000.0,06 Aralık 2025,Opel,Corsa,1.3 CDTI Enjoy,2012.0,240.000 km,Düz,Dizel,Hatchback/5,Mavi (metalik),1248 cc,75 hp,Önden Çekiş,İkinci El,4 lt,45 lt,"1 değişen, 6 boyalı",Takasa Uygun,Galeriden
649000.0,01 Aralık 2025,Fiat,Egea,1.3 Multijet Easy,2017.0,193.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,İkinci El,"4,1 lt",45 lt,"1 değişen, 9 boyalı",Takasa Uygun,Galeriden
1240000.0,10 Aralık 2025,Hyundai,i20,1.0 T-GDI Style Plus,2020.0,43.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,998 cc,100 hp,Önden Çekiş,İkinci El,"5,2 lt",40 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
385000.0,09 Aralık 2025,Renault,Symbol,1.4 Dynamique,2007.0,217.000 km,Düz,LPG & Benzin,Sedan,Gri,1401 - 1600 cm3,51 - 75 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
760000.0,06 Aralık 2025,Ford,Focus,1.6 Collection,2008.0,118.000 km,Otomatik,LPG & Benzin,Sedan,Gri,1596 cc,100 hp,Önden Çekiş,İkinci El,"7,5 lt",55 lt,Tamamı orjinal,Takasa Uygun,Galeriden
885000.0,29 Kasım 2025,Renault,Clio,1.5 dCi Touch,2018.0,166.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,İkinci El,"3,7 lt",45 lt,2 boyalı,Takasa Uygun,Galeriden
1350000.0,10 Aralık 2025,Skoda,SuperB,1.6 TDI Prestige,2016.0,143.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,Belirtilmemiş,,Sahibinden
1215000.0,05 Aralık 2025,Renault,Megane,1.5 Blue DCI Joy,2020.0,133.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1461 cc,115 hp,Önden Çekiş,İkinci El,"4,2 lt",49 lt,Belirtilmemiş,Takasa Uygun,Galeriden
515000.0,05 Aralık 2025,Fiat,Punto,Grande 1.4 Fire S&S,2011.0,153.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1368 cc,77 hp,Önden Çekiş,İkinci El,"6,1 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
1610000.0,05 Aralık 2025,BMW,3 Serisi,320d Luxury,2012.0,145.000 km,Otomatik,Dizel,Sedan,Lacivert,1995 cc,184 hp,Arkadan İtiş,İkinci El,"4,4 lt",57 lt,4 boyalı,Takasa Uygun,Galeriden
255000.0,10 Aralık 2025,Renault,R 19,1.6 Europa RNE,1999.0,236.000 km,Düz,LPG & Benzin,Sedan,Bordo,1598 cc,90 hp,Önden Çekiş,İkinci El,,55 lt,2 boyalı,,Sahibinden
255000.0,10 Aralık 2025,Renault,R 9,1.4 Broadway RNi,1998.0,400.000 km,Düz,LPG & Benzin,Sedan,Lacivert,1397 cc,72 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
670000.0,30 Kasım 2025,Renault,Clio,1.2 Joy,2015.0,76.000 km,Düz,Benzin,Station wagon,Bordo,1149 cc,75 hp,Önden Çekiş,İkinci El,"5,5 lt",45 lt,6 boyalı,Takasa Uygun,Galeriden
685000.0,06 Aralık 2025,Opel,Astra,1.6 Edition,2015.0,77.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1598 cc,115 hp,Önden Çekiş,İkinci El,"6,6 lt",56 lt,"4 değişen, 1 boyalı",Takasa Uygun,Galeriden
749000.0,06 Aralık 2025,Ford,Focus,1.6 TDCi Trend X,2014.0,232.000 km,Düz,Dizel,Sedan,Beyaz,1401 - 1600 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun,Galeriden
1299000.0,05 Aralık 2025,Seat,Leon,1.6 TDI FR,2019.0,196.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598 cc,115 hp,Önden Çekiş,İkinci El,"4,1 lt",50 lt,"1 değişen, 4 boyalı",Takasa Uygun,Galeriden
460000.0,05 Aralık 2025,Peugeot,307,1.6 XT,2004.0,215.000 km,Düz,LPG & Benzin,Hatchback/5,Mor,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun,Galeriden
297750.0,01 Aralık 2025,Fiat,Albea,Sole 1.3 Multijet Active,2008.0,305.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,70 hp,Önden Çekiş,İkinci El,"4,7 lt",48 lt,2 boyalı,Takasa Uygun Değil,Sahibinden
350000.0,04 Aralık 2025,Renault,Laguna,1.6 Expression,2005.0,408.000 km,Düz,LPG & Benzin,Hatchback/5,Füme,1598 cc,115 hp,Önden Çekiş,İkinci El,"7,4 lt",68 lt,20 boyalı,Takasa Uygun,Galeriden
830000.0,01 Aralık 2025,Volkswagen,Golf,1.6 TDi BlueMotion Midline Plus,2016.0,255.000 km,Düz,Dizel,Hatchback/5,Beyaz,1401 - 1600 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
1050000.0,28 Kasım 2025,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2016.0,175.000 km,Otomatik,Dizel,Hatchback/5,Mavi,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,"3 değişen, 1 boyalı",Takasa Uygun,Galeriden
887000.0,01 Aralık 2025,Renault,Fluence,1.5 dCi Touch,2015.0,147.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1461 cc,110 hp,Önden Çekiş,İkinci El,"4,4 lt",60 lt,2 boyalı,Takasa Uygun,Galeriden
1417000.0,07 Aralık 2025,BMW,3 Serisi,320i ED M Plus,2014.0,187.000 km,Otomatik,Benzin,Sedan,Kahverengi,1598 cc,170 hp,Arkadan İtiş,İkinci El,"5,3 lt",60 lt,Tamamı orjinal,Takasa Uygun,Galeriden
350000.0,08 Aralık 2025,Fiat,Albea,Sole 1.3 Multijet Dynamic,2008.0,291.800 km,Düz,Dizel,Sedan,Gri (metalik),1248 cc,70 hp,Önden Çekiş,İkinci El,"4,7 lt",48 lt,Belirtilmemiş,Takasa Uygun,Galeriden
1765000.0,02 Aralık 2025,Mercedes - Benz,C,C 200 D AMG,2015.0,206.000 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Arkadan İtiş,İkinci El,"4,2 lt",41 lt,Tamamı orjinal,Takasa Uygun,Galeriden
1230000.0,08 Aralık 2025,Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,2017.0,151.000 km,Otomatik,Benzin,Sedan,Füme,1201 - 1400 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
725000.0,08 Aralık 2025,Ford,Mondeo,2.0 TDCi Titanium,2012.0,281.000 km,Otomatik,Dizel,Sedan,Beyaz,1801 - 2000 cm3,151 - 175 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
370000.0,09 Aralık 2025,Toyota,Corolla,1.6 XEi,1995.0,322.000 km,Düz,LPG & Benzin,Sedan,Bej,,,,İkinci El,,,Tamamı boyalı,,Sahibinden
590000.0,10 Aralık 2025,Renault,Symbol,1.2 Joy,2015.0,133.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1149 cc,75 hp,Önden Çekiş,İkinci El,6 lt,50 lt,3 boyalı,Takasa Uygun Değil,Sahibinden
1195000.0,05 Aralık 2025,Volkswagen,VW CC,1.4 TSi,2015.0,133.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1390 cc,160 hp,Önden Çekiş,İkinci El,"6,1 lt",70 lt,1 değişen,Takasa Uygun,Galeriden
285000.0,02 Aralık 2025,Volkswagen,Golf,1.8 Highline,1998.0,300.000 km,Düz,LPG & Benzin,Hatchback/5,Altın,1781 cc,125 hp,Önden Çekiş,İkinci El,"8,3 lt",55 lt,"1 değişen, 10 boyalı",Takasa Uygun,Galeriden
725000.0,10 Aralık 2025,Renault,Fluence,1.5 dCi Icon,2015.0,220.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1461 cc,110 hp,Önden Çekiş,İkinci El,"4,4 lt",60 lt,3 değişen,Takasa Uygun Değil,Sahibinden
1090000.0,09 Aralık 2025,Seat,Leon,1.6 TDI Style,2015.0,159.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,8 lt",50 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
400000.0,10 Aralık 2025,Renault,Megane,1.4 Authentique,2006.0,217.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1390 cc,98 hp,Önden Çekiş,İkinci El,"6,7 lt",60 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
2289850.0,01 Aralık 2025,Mercedes - Benz,C,C 200 D Exclusive,2016.0,78.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,126 - 150 HP,Arkadan İtiş,İkinci El,,,Belirtilmemiş,Takasa Uygun,Galeriden
629750.0,03 Aralık 2025,Renault,Clio,1.5 dCi Joy,2017.0,210.000 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,75 hp,Önden Çekiş,İkinci El,"3,6 lt",45 lt,6 boyalı,Takasa Uygun Değil,Galeriden
1200000.0,03 Aralık 2025,Ford,Focus,1.5 TDCi Trend X,2017.0,75.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",55 lt,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
235000.0,09 Aralık 2025,Renault,Clio,1.4 RN,1998.0,211.500 km,Otomatik,LPG & Benzin,Hatchback/5,Siyah,,75 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun,Sahibinden
360000.0,01 Aralık 2025,Fiat,Palio,1.2 Active,2006.0,187.000 km,Düz,Benzin,Hatchback/5,Mavi,1242 cc,81 hp,Önden Çekiş,İkinci El,"7,2 lt",51 lt,Tamamı orjinal,Takasa Uygun,Galeriden
355000.0,10 Aralık 2025,Renault,Clio,1.5 dCi Expression,2006.0,272.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1461 cc,85 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Tamamı boyalı,Takasa Uygun,Sahibinden
995000.0,29 Kasım 2025,Opel,Corsa,1.4 Enjoy,2017.0,48.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
1275000.0,08 Aralık 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,262.000 km,Otomatik,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
150000.0,10 Aralık 2025,Tofaş,Şahin,S,1995.0,73.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1581 cc,80 hp,Arkadan İtiş,İkinci El,,52 lt,2 değişen,Takasa Uygun,Sahibinden
970000.0,29 Kasım 2025,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2014.0,230.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,"1 değişen, 2 boyalı",Takasa Uygun,Galeriden
480000.0,30 Kasım 2025,Seat,Ibiza,1.4 Reference,2011.0,222.000 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,İkinci El,"6,2 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
300000.0,09 Aralık 2025,Peugeot,307,1.4 HDi XR,2004.0,248.000 km,Düz,Dizel,Hatchback/5,Mavi,1398 cc,69 hp,Önden Çekiş,İkinci El,"4,5 lt",60 lt,"1 değişen, 1 boyalı",,Sahibinden
939000.0,09 Aralık 2025,Fiat,Egea,1.3 Multijet Easy,2023.0,79.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1248 cc,95 hp,Önden Çekiş,İkinci El,"4,1 lt",50 lt,Tamamı orjinal,-,Sahibinden
1365000.0,01 Aralık 2025,Skoda,SuperB,1.6 TDI Active,2016.0,106.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden
360000.0,10 Aralık 2025,Renault,Laguna,2.0 RXT,2001.0,265.000 km,Düz,Benzin,Hatchback/5,Lacivert,1948 cc,139 hp,Önden Çekiş,İkinci El,"7,7 lt",66 lt,"1 değişen, 6 boyalı",,Sahibinden
718500.0,01 Aralık 2025,Toyota,Corolla,1.4 D-4D Comfort,2008.0,217.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"1 değişen, 7 boyalı",Takasa Uygun,Galeriden
105000.0,09 Aralık 2025,Tofaş,Şahin,1.6,1993.0,100.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1581 cc,-,Arkadan İtiş,İkinci El,,52 lt,Belirtilmemiş,-,Sahibinden
620000.0,09 Ekim 2025,Volkswagen,Polo,1.0 Trendline,2014.0,89.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,75 hp,Önden Çekiş,İkinci El,"5,1 lt",45 lt,1 boyalı,Takasa Uygun,Sahibinden
365000.0,05 Aralık 2025,Ford,Fiesta,1.4 Titanium,2010.0,237.000 km,Düz,LPG & Benzin,Hatchback/5,Lacivert,1388 cc,96 hp,Önden Çekiş,İkinci El,"5,7 lt",42 lt,Tamamı boyalı,Takasa Uygun Değil,Galeriden
599000.0,30 Kasım 2025,Volkswagen,Jetta,1.2 TSi Comfortline,2013.0,348.000 km,Düz,Benzin,Sedan,Siyah,1197 cc,105 hp,Önden Çekiş,İkinci El,"5,7 lt",55 lt,5 boyalı,Takasa Uygun,Galeriden
1685000.0,03 Aralık 2025,Honda,Civic,1.6 i-VTEC ECO Elegance,2020.0,64.000 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
265000.0,09 Aralık 2025,Volkswagen,Polo,1.9 TDi Classic,2001.0,380.000 km,Düz,Dizel,Sedan,Beyaz,1896 cc,90 hp,Önden Çekiş,İkinci El,5 lt,45 lt,10 boyalı,,Sahibinden
245000.0,02 Aralık 2025,Seat,Ibiza,1.4 Signo,2004.0,362.000 km,Düz,LPG & Benzin,Hatchback/5,Yeşil,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,"3 değişen, 7 boyalı",Takasa Uygun,Galeriden
765000.0,02 Aralık 2025,Renault,Symbol,1.5 dCi Joy,2015.0,96.559 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden
630000.0,09 Aralık 2025,Ford,Fiesta,1.5 TDCi Trend X,2014.0,206.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,İkinci El,"3,7 lt",42 lt,"1 değişen, 2 boyalı",,Sahibinden
600000.0,10 Aralık 2025,Opel,Astra,1.4 T Cosmo,2011.0,330.000 km,Otomatik,Benzin,Hatchback/5,Siyah,1364 cc,140 hp,Önden Çekiş,İkinci El,7 lt,56 lt,3 değişen,Takasa Uygun Değil,Sahibinden
1525000.0,10 Aralık 2025,Toyota,Corolla,1.6 Vision,2020.0,9.700 km,Yarı Otomatik,Benzin,Sedan,Gri,1598 cc,132 hp,Önden Çekiş,İkinci El,"5,5 lt",50 lt,"2 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
525000.0,10 Aralık 2025,Volkswagen,Polo,1.2 TDi Trendline,2013.0,280.000 km,Düz,Dizel,Hatchback/5,Beyaz,1199 cc,75 hp,Önden Çekiş,İkinci El,"3,8 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
815000.0,10 Aralık 2025,Opel,Astra,1.4 T Sport,2013.0,206.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1364 cc,140 hp,Önden Çekiş,İkinci El,"8,3 lt",56 lt,Tamamı orjinal,,Sahibinden
700000.0,10 Aralık 2025,Toyota,Corolla,1.33 Life,2014.0,211.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,İkinci El,"5,8 lt",55 lt,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
1175000.0,06 Aralık 2025,Skoda,Scala,1.6 TDI Premium,2020.0,149.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,İkinci El,"4,1 lt",50 lt,4 boyalı,Takasa Uygun Değil,Galeriden
2300000.0,01 Aralık 2025,Audi,A5,A5 Sportback 2.0 TDI Quattro Sport,2018.0,185.000 km,Otomatik,Dizel,Hatchback/5,Füme,1801 - 2000 cm3,176 - 200 HP,4WD (Sürekli),İkinci El,,,8 boyalı,Takasa Uygun Değil,Galeriden
933000.0,08 Aralık 2025,Renault,Megane,1.5 dCi Touch,2019.0,211.000 km,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1461 cc,115 hp,Önden Çekiş,İkinci El,"4,2 lt",49 lt,"1 değişen, 5 boyalı",Takasa Uygun Değil,Galeriden
700000.0,10 Aralık 2025,Renault,Symbol,1.0 TCe Joy,2020.0,121.000 km,Düz,LPG & Benzin,Sedan,Beyaz,999 cc,100 hp,Önden Çekiş,İkinci El,"4,5 lt",50 lt,1 boyalı,Takasa Uygun Değil,Sahibinden
